valid_time_gmt,temp
2009-11-09 13:30:00,93.0
2009-11-09 14:00:00,93.0
2009-11-09 14:30:00,93.0
2009-11-09 15:00:00,93.0
2009-11-09 15:30:00,93.0
2009-11-09 16:00:00,93.0
2009-11-09 16:30:00,93.0
2009-11-09 17:00:00,93.0
2009-11-10 11:30:00,93.0
2009-11-10 12:00:00,93.0
2009-11-10 12:30:00,93.0
2009-11-10 13:00:00,93.0
2009-11-10 13:30:00,95.0
2009-11-10 14:00:00,95.0
2009-11-10 14:30:00,95.0
2009-11-10 15:00:00,95.0
2009-11-10 15:30:00,93.0
2009-11-10 16:00:00,93.0
2009-11-10 16:30:00,93.0
2009-11-10 17:00:00,93.0
2009-11-11 15:00:00,93.0
2009-11-11 15:30:00,93.0
2009-11-11 16:00:00,93.0
2009-11-20 09:30:00,93.0
2009-11-20 10:00:00,95.0
2009-11-20 10:30:00,95.0
2009-11-20 11:00:00,95.0
2009-11-20 11:30:00,97.0
2009-11-20 12:00:00,99.0
2009-11-20 12:30:00,99.0
2009-11-20 13:00:00,99.0
2009-11-20 13:30:00,100.0
2009-11-20 13:52:00,97.0
2009-11-20 14:00:00,93.0
2009-12-16 11:30:00,93.0
2009-12-16 12:00:00,95.0
2009-12-16 12:06:00,95.0
2009-12-16 12:30:00,95.0
2009-12-16 13:00:00,97.0
2009-12-16 13:28:00,97.0
2009-12-16 13:56:00,97.0
2009-12-16 14:30:00,99.0
2009-12-16 15:00:00,99.0
2009-12-16 15:25:00,100.0
2009-12-16 15:30:00,99.0
2009-12-16 16:00:00,97.0
2009-12-16 16:30:00,97.0
2009-12-16 17:00:00,97.0
2009-12-16 17:30:00,97.0
2009-12-16 18:00:00,97.0
2009-12-16 19:00:00,93.0
2009-12-16 19:30:00,93.0
2009-12-23 12:00:00,93.0
2009-12-23 12:30:00,95.0
2009-12-23 13:00:00,97.0
2009-12-23 13:30:00,95.0
2009-12-23 13:33:00,95.0
2009-12-23 14:00:00,97.0
2009-12-23 14:30:00,95.0
2009-12-23 15:00:00,97.0
2009-12-23 15:30:00,99.0
2009-12-23 16:00:00,97.0
2009-12-23 17:00:00,99.0
2009-12-23 19:00:00,97.0
2009-12-23 19:30:00,95.0
2009-12-30 12:30:00,93.0
2009-12-30 13:00:00,95.0
2009-12-30 13:30:00,95.0
2009-12-30 14:00:00,95.0
2009-12-30 14:30:00,97.0
2009-12-30 15:00:00,97.0
2009-12-30 15:30:00,97.0
2009-12-30 16:00:00,97.0
2009-12-30 16:30:00,97.0
2009-12-30 17:00:00,99.0
2009-12-30 17:30:00,97.0
2009-12-30 18:00:00,97.0
2009-12-30 18:30:00,97.0
2009-12-30 19:00:00,97.0
2009-12-30 19:30:00,95.0
2009-12-31 12:35:00,93.0
2009-12-31 13:30:00,95.0
2009-12-31 14:00:00,93.0
2009-12-31 14:30:00,95.0
2009-12-31 15:00:00,95.0
2009-12-31 15:30:00,95.0
2009-12-31 16:00:00,95.0
2009-12-31 16:10:00,95.0
2009-12-31 16:30:00,95.0
2009-12-31 17:00:00,95.0
2009-12-31 17:30:00,95.0
2009-12-31 17:46:00,95.0
2009-12-31 18:00:00,95.0
2009-12-31 18:30:00,95.0
2009-12-31 19:00:00,95.0
2009-12-31 19:30:00,93.0
2010-01-08 15:30:00,93.0
2010-01-08 16:30:00,93.0
2010-01-08 17:00:00,93.0
2010-01-08 18:00:00,93.0
2010-01-08 18:30:00,93.0
2010-01-08 19:00:00,93.0
2010-01-09 10:34:00,95.0
2010-01-09 11:02:00,97.0
2010-01-09 11:30:00,99.0
2010-01-09 12:00:00,99.0
2010-01-09 12:30:00,100.0
2010-01-09 13:00:00,100.0
2010-01-11 11:00:00,93.0
2010-01-11 11:07:00,93.0
2010-01-11 11:30:00,95.0
2010-01-11 12:00:00,99.0
2010-01-11 12:30:00,100.0
2010-01-11 13:00:00,102.0
2010-01-11 13:30:00,104.0
2010-01-11 14:04:00,106.0
2010-01-11 14:30:00,106.0
2010-01-11 15:00:00,106.0
2010-01-11 15:30:00,108.0
2010-01-11 16:00:00,108.0
2010-01-11 16:30:00,108.0
2010-01-11 17:00:00,106.0
2010-01-11 17:30:00,108.0
2010-01-11 18:00:00,106.0
2010-01-11 18:30:00,106.0
2010-01-11 19:00:00,102.0
2010-01-11 19:30:00,100.0
2010-01-11 20:00:00,99.0
2010-01-11 20:30:00,97.0
2010-01-11 21:00:00,95.0
2010-01-11 21:30:00,95.0
2010-01-11 22:30:00,93.0
2010-01-11 23:00:00,95.0
2010-01-11 23:30:00,95.0
2010-01-12 00:00:00,93.0
2010-01-12 00:30:00,93.0
2010-01-12 01:00:00,93.0
2010-01-12 01:30:00,93.0
2010-01-12 05:30:00,93.0
2010-01-12 06:00:00,93.0
2010-01-12 14:00:00,93.0
2010-01-12 14:29:00,93.0
2010-01-12 15:00:00,93.0
2010-01-22 13:30:00,93.0
2010-01-22 14:00:00,93.0
2010-01-22 14:30:00,93.0
2010-01-22 15:00:00,93.0
2010-01-22 15:34:00,95.0
2010-01-22 15:50:00,93.0
2010-01-22 16:00:00,93.0
2010-01-22 16:30:00,95.0
2010-01-22 17:00:00,99.0
2010-01-22 17:13:00,99.0
2010-01-22 17:30:00,99.0
2010-01-22 17:48:00,99.0
2010-01-22 18:00:00,100.0
2010-01-22 18:30:00,99.0
2010-01-22 19:30:00,93.0
2010-01-22 20:00:00,93.0
2010-01-22 20:30:00,95.0
2010-01-22 21:00:00,93.0
2010-01-30 14:35:00,93.0
2010-01-30 15:00:00,95.0
2010-01-30 15:30:00,95.0
2010-01-30 16:02:00,97.0
2010-01-30 16:30:00,95.0
2010-01-30 17:00:00,95.0
2010-01-30 17:30:00,95.0
2010-01-30 18:00:00,97.0
2010-01-30 18:30:00,95.0
2010-01-30 19:00:00,95.0
2010-01-30 19:30:00,95.0
2010-01-30 20:00:00,93.0
2010-01-31 13:00:00,93.0
2010-01-31 13:34:00,93.0
2010-01-31 14:00:00,95.0
2010-01-31 14:30:00,95.0
2010-01-31 14:41:00,97.0
2010-01-31 15:00:00,95.0
2010-01-31 15:30:00,95.0
2010-01-31 16:00:00,93.0
2010-02-02 14:30:00,93.0
2010-02-02 15:00:00,93.0
2010-02-02 15:30:00,93.0
2010-02-02 16:00:00,93.0
2010-02-02 16:30:00,93.0
2010-02-03 15:30:00,93.0
2010-02-03 16:00:00,93.0
2010-02-03 16:30:00,93.0
2010-02-03 17:00:00,93.0
2010-02-08 14:30:00,93.0
2010-02-08 15:00:00,93.0
2010-02-08 15:30:00,95.0
2010-02-08 16:00:00,95.0
2010-02-08 16:30:00,95.0
2010-02-08 17:00:00,95.0
2010-02-08 17:30:00,93.0
2010-02-09 11:30:00,93.0
2010-02-09 14:00:00,93.0
2010-02-09 14:12:00,93.0
2010-02-10 12:30:00,93.0
2010-02-20 14:31:00,93.0
2010-12-31 11:30:00,95.0
2010-12-31 12:00:00,97.0
2010-12-31 12:30:00,95.0
2010-12-31 13:00:00,95.0
2010-12-31 13:30:00,97.0
2010-12-31 14:00:00,99.0
2010-12-31 14:30:00,100.0
2010-12-31 15:00:00,102.0
2010-12-31 15:30:00,104.0
2010-12-31 16:00:00,102.0
2010-12-31 16:30:00,104.0
2010-12-31 16:32:00,104.0
2010-12-31 17:00:00,102.0
2010-12-31 17:30:00,102.0
2010-12-31 18:00:00,104.0
2010-12-31 18:30:00,102.0
2010-12-31 19:00:00,102.0
2010-12-31 19:30:00,100.0
2010-12-31 20:00:00,99.0
2010-12-31 20:30:00,95.0
2010-12-31 21:00:00,93.0
2011-01-08 14:30:00,93.0
2011-01-30 12:30:00,93.0
2011-01-30 13:00:00,95.0
2011-01-30 13:30:00,93.0
2011-01-30 14:00:00,97.0
2011-01-30 14:30:00,95.0
2011-01-30 15:00:00,95.0
2011-01-30 15:30:00,97.0
2011-01-30 16:00:00,97.0
2011-01-30 16:30:00,97.0
2011-01-30 17:00:00,97.0
2011-01-30 17:30:00,99.0
2011-01-30 18:00:00,99.0
2011-01-30 18:30:00,97.0
2011-01-30 19:00:00,97.0
2011-01-31 12:30:00,93.0
2011-01-31 13:00:00,95.0
2011-02-01 09:30:00,93.0
2011-02-01 10:00:00,95.0
2011-02-01 10:22:00,97.0
2011-02-01 10:30:00,97.0
2011-02-01 10:47:00,97.0
2011-02-01 11:00:00,97.0
2011-02-01 11:30:00,99.0
2011-02-01 12:00:00,99.0
2011-02-01 12:30:00,99.0
2011-02-01 13:00:00,100.0
2011-02-01 13:30:00,100.0
2011-02-01 14:00:00,102.0
2011-02-01 14:35:00,100.0
2011-02-01 15:00:00,100.0
2011-12-31 16:30:00,93.0
2011-12-31 17:30:00,93.0
2012-01-01 12:30:00,93.0
2012-01-01 13:00:00,93.0
2012-01-01 13:30:00,93.0
2012-01-01 14:00:00,93.0
2012-01-01 15:00:00,93.0
2012-01-02 11:00:00,93.0
2012-01-02 11:30:00,95.0
2012-01-02 12:00:00,97.0
2012-01-02 12:30:00,97.0
2012-01-02 12:48:00,97.0
2012-01-02 13:00:00,99.0
2012-01-02 13:30:00,97.0
2012-01-02 14:00:00,99.0
2012-01-02 14:30:00,99.0
2012-01-02 15:00:00,100.0
2012-01-02 15:30:00,99.0
2012-01-02 16:00:00,100.0
2012-01-02 16:30:00,102.0
2012-01-02 17:00:00,102.0
2012-01-02 18:00:00,102.0
2012-01-02 18:30:00,100.0
2012-01-02 19:00:00,99.0
2012-01-02 19:30:00,97.0
2012-01-17 15:30:00,93.0
2012-01-17 16:29:00,93.0
2012-01-17 16:47:00,93.0
2012-01-17 17:00:00,93.0
2012-01-17 17:22:00,93.0
2012-01-24 15:00:00,93.0
2012-01-24 15:30:00,93.0
2012-01-24 16:30:00,93.0
2012-01-29 13:30:00,93.0
2012-01-29 14:00:00,93.0
2012-01-29 14:30:00,93.0
2012-01-29 15:00:00,93.0
2012-01-29 15:30:00,97.0
2012-01-29 15:57:00,97.0
2012-01-29 16:00:00,97.0
2012-01-29 16:30:00,97.0
2012-01-29 17:00:00,95.0
2012-01-29 17:30:00,95.0
2012-01-29 18:00:00,93.0
2012-01-29 18:30:00,93.0
2012-02-24 12:30:00,93.0
2012-02-24 13:00:00,95.0
2012-02-24 13:30:00,93.0
2012-02-24 14:00:00,95.0
2012-02-24 14:30:00,95.0
2012-02-24 15:00:00,97.0
2012-02-24 15:30:00,97.0
2012-02-24 16:00:00,97.0
2012-02-24 16:30:00,99.0
2012-02-24 17:00:00,97.0
2012-02-24 17:30:00,97.0
2012-02-24 18:00:00,97.0
2012-02-24 18:30:00,95.0
2012-02-24 19:00:00,95.0
2012-02-25 12:30:00,93.0
2012-02-25 13:00:00,95.0
2012-02-25 13:30:00,95.0
2012-02-25 13:45:00,95.0
2012-02-25 14:00:00,95.0
2012-02-25 14:30:00,97.0
2012-02-25 15:00:00,97.0
2012-02-25 15:30:00,99.0
2012-02-25 16:00:00,97.0
2012-02-25 16:30:00,97.0
2012-02-25 17:00:00,97.0
2012-02-25 17:30:00,97.0
2012-02-25 18:00:00,97.0
2012-02-25 18:30:00,95.0
2012-02-25 19:00:00,95.0
2012-11-29 11:30:00,93.0
2012-11-29 12:00:00,95.0
2012-11-29 12:30:00,95.0
2012-11-29 13:00:00,97.0
2012-11-29 13:30:00,99.0
2012-11-29 14:00:00,99.0
2012-11-29 14:30:00,100.0
2012-11-29 15:00:00,100.0
2012-11-29 15:30:00,100.0
2012-11-29 16:00:00,102.0
2012-11-29 16:30:00,100.0
2012-11-29 17:00:00,100.0
2012-11-29 17:30:00,102.0
2012-11-29 18:00:00,100.0
2012-11-29 18:30:00,99.0
2012-11-29 19:00:00,97.0
2012-12-08 13:00:00,93.0
2012-12-08 13:30:00,95.0
2012-12-08 13:44:00,93.0
2012-12-08 14:30:00,95.0
2012-12-08 15:00:00,97.0
2012-12-08 15:15:00,97.0
2012-12-08 15:24:00,97.0
2012-12-08 15:30:00,97.0
2012-12-08 16:00:00,99.0
2012-12-08 16:10:00,97.0
2012-12-08 16:30:00,99.0
2012-12-08 16:46:00,99.0
2012-12-08 17:00:00,95.0
2012-12-13 11:30:00,93.0
2012-12-13 12:00:00,93.0
2012-12-13 12:30:00,95.0
2012-12-13 13:00:00,95.0
2012-12-13 13:30:00,95.0
2012-12-13 14:00:00,93.0
2012-12-13 14:30:00,93.0
2012-12-13 15:00:00,93.0
2012-12-13 15:30:00,95.0
2012-12-13 16:00:00,93.0
2012-12-23 10:30:00,93.0
2012-12-23 11:00:00,95.0
2012-12-23 11:36:00,97.0
2012-12-23 12:00:00,97.0
2012-12-23 12:30:00,97.0
2012-12-23 13:00:00,99.0
2012-12-23 13:30:00,99.0
2012-12-23 14:00:00,99.0
2012-12-23 14:30:00,97.0
2012-12-23 15:00:00,99.0
2012-12-23 15:30:00,97.0
2012-12-23 16:00:00,99.0
2012-12-23 16:30:00,99.0
2012-12-23 17:00:00,99.0
2012-12-23 17:30:00,100.0
2012-12-23 18:00:00,100.0
2012-12-23 18:30:00,99.0
2012-12-23 19:00:00,97.0
2012-12-23 19:30:00,95.0
2012-12-23 20:00:00,93.0
2013-01-03 14:00:00,93.0
2013-01-03 14:30:00,95.0
2013-01-03 15:00:00,97.0
2013-01-03 15:30:00,97.0
2013-01-03 16:00:00,97.0
2013-01-03 16:30:00,99.0
2013-01-03 17:00:00,100.0
2013-01-03 17:30:00,97.0
2013-01-03 18:00:00,97.0
2013-01-03 18:30:00,95.0
2013-01-03 19:00:00,97.0
2013-01-03 19:30:00,97.0
2013-01-03 20:00:00,95.0
2013-01-04 10:30:00,93.0
2013-01-04 11:00:00,95.0
2013-01-04 11:30:00,97.0
2013-01-04 12:00:00,97.0
2013-01-04 12:23:00,99.0
2013-01-04 12:30:00,102.0
2013-01-04 13:00:00,100.0
2013-01-04 13:19:00,102.0
2013-01-04 13:30:00,100.0
2013-01-04 13:48:00,102.0
2013-01-04 14:00:00,102.0
2013-01-04 14:16:00,104.0
2013-01-04 14:30:00,102.0
2013-01-04 15:00:00,104.0
2013-01-04 15:20:00,104.0
2013-01-04 15:30:00,104.0
2013-01-04 15:37:00,104.0
2013-01-04 16:00:00,104.0
2013-01-04 16:30:00,104.0
2013-01-04 17:00:00,106.0
2013-01-04 17:30:00,104.0
2013-01-04 18:00:00,104.0
2013-01-04 18:15:00,106.0
2013-01-04 18:30:00,106.0
2013-01-04 19:00:00,104.0
2013-01-04 19:30:00,104.0
2013-01-04 20:00:00,102.0
2013-01-04 20:30:00,99.0
2013-01-04 21:00:00,97.0
2013-01-04 21:30:00,95.0
2013-01-04 22:00:00,95.0
2013-01-04 22:30:00,93.0
2013-01-07 14:30:00,93.0
2013-01-11 12:00:00,93.0
2013-01-11 12:30:00,93.0
2013-01-11 13:00:00,97.0
2013-01-11 13:33:00,99.0
2013-01-11 14:00:00,99.0
2013-01-11 14:06:00,99.0
2013-01-11 14:30:00,100.0
2013-01-11 15:00:00,102.0
2013-01-11 15:06:00,100.0
2013-01-11 15:25:00,102.0
2013-01-11 15:30:00,100.0
2013-01-11 15:41:00,104.0
2013-01-11 16:00:00,104.0
2013-01-17 11:00:00,93.0
2013-01-17 11:30:00,99.0
2013-01-17 12:00:00,99.0
2013-01-17 12:30:00,99.0
2013-01-17 13:00:00,99.0
2013-01-17 13:30:00,104.0
2013-01-17 14:00:00,99.0
2013-01-17 14:21:00,102.0
2013-01-17 14:35:00,102.0
2013-01-17 15:00:00,102.0
2013-01-17 15:33:00,100.0
2013-01-17 16:00:00,104.0
2013-01-17 16:30:00,102.0
2013-01-17 17:00:00,104.0
2013-01-17 17:30:00,104.0
2013-01-17 18:00:00,104.0
2013-01-17 18:30:00,104.0
2013-01-17 19:00:00,104.0
2013-01-17 19:30:00,104.0
2013-01-17 20:00:00,102.0
2013-01-17 20:30:00,100.0
2013-01-17 21:00:00,95.0
2013-01-24 15:00:00,93.0
2013-01-24 15:30:00,95.0
2013-01-24 16:00:00,95.0
2013-01-24 16:30:00,95.0
2013-01-24 17:00:00,97.0
2013-01-24 17:30:00,95.0
2013-01-24 18:00:00,95.0
2013-01-24 18:30:00,95.0
2013-01-24 19:00:00,95.0
2013-01-24 19:30:00,93.0
2013-02-06 12:00:00,93.0
2013-02-06 12:25:00,93.0
2013-02-06 12:30:00,93.0
2013-02-06 13:00:00,93.0
2013-02-06 13:30:00,93.0
2013-02-06 14:00:00,95.0
2013-02-06 14:30:00,95.0
2013-02-06 15:00:00,95.0
2013-02-06 15:30:00,97.0
2013-02-06 16:00:00,99.0
2013-02-06 16:30:00,99.0
2013-02-06 17:00:00,99.0
2013-02-06 17:15:00,99.0
2013-02-06 17:30:00,97.0
2013-02-06 18:00:00,95.0
2013-02-06 18:30:00,95.0
2013-02-06 19:00:00,95.0
2013-02-06 19:30:00,95.0
2013-02-16 15:30:00,93.0
2013-02-17 15:00:00,93.0
2013-02-17 15:30:00,93.0
2013-02-17 16:00:00,95.0
2013-02-17 16:30:00,93.0
2013-02-17 17:00:00,93.0
2013-02-17 17:30:00,93.0
2013-02-18 13:00:00,93.0
2013-02-18 13:16:00,95.0
2013-02-18 13:30:00,93.0
2013-02-18 14:00:00,95.0
2013-02-18 14:06:00,93.0
2013-02-18 14:13:00,93.0
2013-02-18 14:30:00,95.0
2013-02-18 15:00:00,95.0
2013-02-18 15:30:00,95.0
2013-02-18 16:00:00,97.0
2013-02-18 16:11:00,95.0
2013-02-18 16:30:00,95.0
2013-02-18 17:00:00,97.0
2013-02-18 17:30:00,95.0
2013-02-18 18:00:00,95.0
2013-02-18 18:30:00,93.0
2013-02-18 19:00:00,93.0
2013-02-24 14:00:00,93.0
2013-02-24 14:30:00,93.0
2013-02-24 16:00:00,93.0
2013-03-07 13:00:00,93.0
2013-03-07 13:30:00,95.0
2013-03-07 15:30:00,93.0
2013-03-08 14:30:00,93.0
2013-03-08 15:00:00,93.0
2013-03-08 16:00:00,93.0
2013-03-09 13:04:00,93.0
2013-03-09 13:30:00,93.0
2013-03-09 14:00:00,93.0
2013-03-09 14:30:00,93.0
2013-03-09 15:00:00,95.0
2013-03-09 15:30:00,95.0
2013-03-09 16:00:00,95.0
2013-03-09 18:00:00,93.0
2013-03-10 12:30:00,93.0
2013-03-10 13:00:00,95.0
2013-03-10 13:30:00,93.0
2013-03-11 11:30:00,93.0
2013-03-11 12:30:00,95.0
2013-03-11 13:00:00,95.0
2013-03-11 13:30:00,97.0
2013-03-11 14:00:00,95.0
2013-03-11 14:30:00,97.0
2013-03-11 15:00:00,99.0
2013-03-11 15:30:00,97.0
2013-03-11 16:00:00,97.0
2013-03-11 16:30:00,95.0
2013-03-11 17:00:00,97.0
2013-03-11 17:30:00,97.0
2013-03-11 18:00:00,97.0
2013-03-11 18:30:00,95.0
2013-03-12 13:00:00,93.0
2013-03-12 13:30:00,95.0
2013-03-12 14:00:00,95.0
2013-03-12 14:30:00,95.0
2013-03-12 15:00:00,95.0
2013-03-12 15:30:00,95.0
2013-03-12 16:00:00,95.0
2013-03-12 16:30:00,95.0
2013-03-12 17:00:00,97.0
2013-03-12 17:30:00,95.0
2013-03-12 18:00:00,95.0
2013-03-12 18:30:00,93.0
2013-03-12 19:00:00,93.0
2013-03-27 14:30:00,95.0
2013-03-27 15:30:00,95.0
2013-03-27 16:00:00,93.0
2013-03-27 16:20:00,95.0
2013-03-27 16:30:00,95.0
2013-03-27 17:00:00,93.0
2013-03-27 17:30:00,93.0
2013-12-02 14:30:00,93.0
2013-12-02 15:00:00,93.0
2013-12-02 15:17:00,93.0
2013-12-02 15:30:00,95.0
2013-12-02 16:00:00,95.0
2013-12-02 16:30:00,93.0
2013-12-02 17:00:00,95.0
2013-12-02 17:30:00,95.0
2013-12-19 11:00:00,93.0
2013-12-19 11:30:00,97.0
2013-12-19 11:44:00,97.0
2013-12-19 12:00:00,97.0
2013-12-19 12:30:00,100.0
2013-12-19 13:00:00,100.0
2013-12-19 13:05:00,100.0
2013-12-19 13:30:00,100.0
2013-12-19 14:00:00,102.0
2013-12-19 14:30:00,100.0
2013-12-19 15:00:00,99.0
2013-12-19 15:30:00,100.0
2013-12-19 16:00:00,100.0
2013-12-19 16:30:00,100.0
2013-12-19 17:00:00,102.0
2013-12-19 17:30:00,102.0
2013-12-19 17:50:00,95.0
2013-12-19 18:00:00,95.0
2013-12-19 18:30:00,93.0
2013-12-28 13:00:00,93.0
2013-12-28 14:30:00,93.0
2013-12-28 15:00:00,93.0
2013-12-28 15:02:00,95.0
2013-12-28 15:23:00,95.0
2013-12-28 15:30:00,95.0
2013-12-28 15:50:00,97.0
2013-12-28 16:00:00,99.0
2013-12-28 16:05:00,99.0
2013-12-28 16:21:00,97.0
2014-01-10 15:30:00,93.0
2014-01-10 16:00:00,93.0
2014-01-10 16:30:00,95.0
2014-01-10 17:00:00,93.0
2014-01-10 17:30:00,93.0
2014-01-10 18:00:00,93.0
2014-01-13 17:30:00,93.0
2014-01-14 10:00:00,93.0
2014-01-14 10:33:00,97.0
2014-01-14 11:00:00,97.0
2014-01-14 11:30:00,99.0
2014-01-14 12:00:00,100.0
2014-01-14 12:30:00,102.0
2014-01-14 13:00:00,102.0
2014-01-14 13:30:00,106.0
2014-01-14 13:47:00,104.0
2014-01-14 14:00:00,108.0
2014-01-14 14:21:00,108.0
2014-01-14 14:38:00,108.0
2014-01-14 15:00:00,108.0
2014-01-14 15:30:00,108.0
2014-01-14 16:00:00,109.0
2014-01-14 16:23:00,109.0
2014-01-14 16:30:00,106.0
2014-01-14 17:00:00,108.0
2014-01-14 17:30:00,106.0
2014-01-14 18:00:00,108.0
2014-01-14 18:30:00,108.0
2014-01-14 19:00:00,104.0
2014-01-14 19:30:00,102.0
2014-01-14 20:00:00,100.0
2014-01-14 20:30:00,99.0
2014-01-14 21:00:00,95.0
2014-01-14 21:30:00,99.0
2014-01-14 22:57:00,93.0
2014-01-14 23:00:00,93.0
2014-01-14 23:30:00,93.0
2014-01-14 23:38:00,93.0
2014-01-14 23:41:00,93.0
2014-01-15 00:24:00,93.0
2014-01-15 01:00:00,93.0
2014-01-15 08:30:00,95.0
2014-01-15 09:00:00,95.0
2014-01-15 09:30:00,97.0
2014-01-15 10:00:00,95.0
2014-01-15 10:30:00,97.0
2014-01-15 11:00:00,99.0
2014-01-15 11:30:00,102.0
2014-01-15 12:00:00,104.0
2014-01-15 12:30:00,108.0
2014-01-15 13:00:00,104.0
2014-01-15 13:30:00,106.0
2014-01-15 14:00:00,108.0
2014-01-15 14:30:00,100.0
2014-01-15 15:00:00,106.0
2014-01-15 15:30:00,102.0
2014-01-15 15:49:00,100.0
2014-01-15 16:00:00,99.0
2014-01-15 16:30:00,97.0
2014-01-15 17:00:00,97.0
2014-01-15 17:30:00,100.0
2014-01-15 18:00:00,99.0
2014-01-16 09:00:00,93.0
2014-01-16 09:30:00,97.0
2014-01-16 10:00:00,99.0
2014-01-16 10:30:00,100.0
2014-01-16 11:00:00,102.0
2014-01-16 11:30:00,104.0
2014-01-16 12:00:00,104.0
2014-01-16 12:30:00,104.0
2014-01-16 13:00:00,106.0
2014-01-16 13:30:00,106.0
2014-01-16 14:00:00,106.0
2014-01-16 14:30:00,108.0
2014-01-16 15:00:00,108.0
2014-01-16 15:30:00,106.0
2014-01-16 16:00:00,106.0
2014-01-16 16:30:00,108.0
2014-01-16 17:00:00,104.0
2014-01-16 17:30:00,104.0
2014-01-16 18:00:00,104.0
2014-01-16 18:30:00,104.0
2014-01-16 18:47:00,100.0
2014-01-16 19:00:00,100.0
2014-01-16 19:30:00,95.0
2014-01-16 20:00:00,95.0
2014-01-16 20:30:00,93.0
2014-01-16 21:00:00,95.0
2014-01-16 21:30:00,93.0
2014-01-17 08:30:00,93.0
2014-01-17 09:00:00,95.0
2014-01-17 09:30:00,95.0
2014-01-17 10:00:00,97.0
2014-01-17 10:30:00,99.0
2014-01-17 11:00:00,100.0
2014-01-17 11:30:00,102.0
2014-01-17 12:00:00,104.0
2014-01-17 12:30:00,104.0
2014-01-17 13:00:00,106.0
2014-01-17 13:35:00,108.0
2014-01-17 14:00:00,108.0
2014-01-17 14:30:00,109.0
2014-01-17 15:00:00,109.0
2014-01-17 15:30:00,109.0
2014-01-17 16:00:00,109.0
2014-01-17 16:09:00,108.0
2014-01-17 16:30:00,108.0
2014-01-17 16:37:00,111.0
2014-01-17 17:00:00,106.0
2014-01-17 17:23:00,97.0
2014-01-17 17:30:00,95.0
2014-01-27 14:30:00,93.0
2014-01-27 15:00:00,93.0
2014-01-27 15:30:00,93.0
2014-01-27 16:00:00,93.0
2014-01-27 16:07:00,95.0
2014-01-27 16:30:00,95.0
