valid_time_gmt,uv_index
2013-07-01 08:51:00,-169
2013-07-01 09:51:00,-296
2013-07-01 10:17:00,-355
2013-07-01 10:20:00,-362
2013-07-01 10:27:00,-378
2013-07-01 10:51:00,-431
2013-07-01 11:13:00,-476
2013-07-01 11:41:00,-526
2013-07-01 11:51:00,-541
2013-07-01 12:51:00,-591
2013-07-01 13:32:00,-580
2013-07-01 13:51:00,-562
2013-07-01 14:00:00,-551
2013-07-01 14:16:00,-528
2013-07-01 14:51:00,-465
2013-07-01 15:12:00,-421
2013-07-01 15:47:00,-342
2013-07-01 15:51:00,-332
2013-07-01 16:20:00,-267
2013-07-01 16:32:00,-179
2013-07-01 16:51:00,-201
2013-07-02 08:51:00,-168
2013-07-02 09:51:00,-295
2013-07-02 10:42:00,-410
2013-07-02 10:51:00,-430
2013-07-02 11:15:00,-479
2013-07-02 11:51:00,-541
2013-07-02 12:51:00,-591
2013-07-02 13:40:00,-427
2013-07-02 13:51:00,-419
2013-07-02 14:51:00,-346
2013-07-02 15:51:00,-248
2013-07-02 16:51:00,-149
2013-07-03 09:51:00,-219
2013-07-03 10:51:00,-320
2013-07-03 11:51:00,-402
2013-07-03 12:26:00,-431
2013-07-03 12:51:00,-440
2013-07-03 13:23:00,-436
2013-07-03 13:51:00,-418
2013-07-03 14:44:00,-478
2013-07-03 14:51:00,-464
2013-07-03 15:02:00,-442
2013-07-03 15:08:00,-429
2013-07-03 15:18:00,-407
2013-07-03 15:25:00,-391
2013-07-03 15:51:00,-248
2013-07-03 16:51:00,-149
2013-07-04 09:51:00,-218
2013-07-04 10:51:00,-319
2013-07-04 11:51:00,-401
2013-07-04 12:51:00,-289
2013-07-04 13:51:00,-418
2013-07-04 14:51:00,-346
2013-07-04 15:51:00,-247
2013-07-04 16:51:00,-149
2013-07-05 12:51:00,-289
2013-07-05 14:51:00,-227
2013-07-05 15:51:00,-163
2013-07-06 09:51:00,-142
2013-07-06 10:51:00,-209
2013-07-06 11:51:00,-263
2013-07-06 12:51:00,-288
2013-07-06 13:51:00,-417
2013-07-06 14:51:00,-227
2013-07-06 15:51:00,-163
2013-07-07 09:51:00,-142
2013-07-07 10:51:00,-316
2013-07-07 11:51:00,-399
2013-07-07 12:51:00,-437
2013-07-07 13:51:00,-416
2013-07-07 14:51:00,-345
2013-07-07 15:51:00,-247
2013-07-07 16:51:00,-149
2013-07-08 09:51:00,-141
2013-07-08 10:51:00,-208
2013-07-08 11:51:00,-262
2013-07-08 12:51:00,-436
2013-07-08 13:51:00,-416
2013-07-08 14:51:00,-227
2013-07-08 15:51:00,-162
2013-07-09 09:51:00,-141
2013-07-09 10:51:00,-314
2013-07-09 11:51:00,-397
2013-07-09 12:51:00,-435
2013-07-09 13:51:00,-415
2013-07-09 14:51:00,-344
2013-07-09 15:51:00,-246
2013-07-09 16:51:00,-148
2013-07-10 09:38:00,-192
2013-07-10 09:51:00,-213
2013-07-10 10:37:00,-291
2013-07-10 10:51:00,-313
2013-07-10 11:17:00,-353
2013-07-10 11:51:00,-396
2013-07-10 12:51:00,-435
2013-07-10 13:23:00,-431
2013-07-10 13:51:00,-556
2013-07-10 14:51:00,-461
2013-07-10 15:51:00,-246
2013-07-10 16:51:00,-148
2013-07-11 08:51:00,-160
2013-07-11 09:44:00,-269
2013-07-11 09:51:00,-285
2013-07-11 10:51:00,-419
2013-07-11 11:51:00,-530
2013-07-11 12:51:00,-582
2013-07-11 13:51:00,-555
2013-07-11 14:51:00,-343
2013-07-11 15:51:00,-245
2013-07-11 16:51:00,-147
2013-07-12 09:51:00,-211
2013-07-12 10:51:00,-311
2013-07-12 11:51:00,-529
2013-07-12 12:28:00,-569
2013-07-12 12:51:00,-580
2013-07-12 13:51:00,-554
2013-07-12 14:51:00,-459
2013-07-12 15:51:00,-328
2013-07-12 16:51:00,-197
2013-07-13 08:49:00,-154
2013-07-13 08:51:00,-158
2013-07-13 09:51:00,-282
2013-07-13 10:51:00,-416
2013-07-13 11:27:00,-364
2013-07-13 11:51:00,-393
2013-07-13 12:49:00,-431
2013-07-13 12:51:00,-432
2013-07-13 13:51:00,-412
2013-07-13 14:51:00,-341
2013-07-13 15:41:00,-261
2013-07-13 15:51:00,-244
2013-07-13 16:51:00,-146
2013-07-14 09:51:00,-209
2013-07-14 10:51:00,-309
2013-07-14 11:51:00,-392
2013-07-14 12:51:00,-431
2013-07-14 13:51:00,-411
2013-07-14 14:51:00,-341
2013-07-14 15:51:00,-243
2013-07-14 16:51:00,-146
2013-07-15 11:51:00,-257
2013-07-15 12:51:00,-283
2013-07-15 13:51:00,-410
2013-07-15 14:51:00,-340
2013-07-15 15:51:00,-243
2013-07-15 16:51:00,-145
2013-07-16 12:51:00,-136
2013-07-16 14:51:00,-223
2013-07-16 15:51:00,-159
2013-07-17 12:51:00,-135
2013-07-17 15:51:00,-159
2013-07-17 16:51:00,-144
2013-07-18 12:51:00,-135
2013-07-18 14:51:00,-222
2013-07-18 15:51:00,-158
2013-07-19 11:51:00,-254
2013-07-19 12:51:00,-425
2013-07-19 13:51:00,-267
2013-07-19 14:51:00,-221
2013-07-19 15:51:00,-158
2013-07-20 09:51:00,-203
2013-07-20 10:51:00,-302
2013-07-20 11:51:00,-384
2013-07-20 12:51:00,-423
2013-07-20 13:51:00,-405
2013-07-20 14:51:00,-335
2013-07-20 15:51:00,-320
2013-07-20 16:51:00,-142
2013-07-21 09:51:00,-202
2013-07-21 10:51:00,-301
2013-07-21 11:51:00,-383
2013-07-21 12:51:00,-422
2013-07-21 13:51:00,-403
2013-07-21 14:51:00,-334
2013-07-21 15:51:00,-319
2013-07-21 16:51:00,-141
2013-07-22 08:51:00,-148
2013-07-22 09:04:00,-172
2013-07-22 09:31:00,-169
2013-07-22 09:51:00,-201
2013-07-22 10:27:00,-260
2013-07-22 10:48:00,-295
2013-07-22 10:51:00,-299
2013-07-22 11:51:00,-382
2013-07-22 12:31:00,-555
2013-07-22 12:49:00,-564
2013-07-22 12:51:00,-564
2013-07-22 13:16:00,-420
2013-07-22 13:51:00,-402
2013-07-22 14:51:00,-333
2013-07-22 15:51:00,-237
2013-07-22 16:51:00,-141
2013-07-23 09:51:00,-268
2013-07-23 10:36:00,-274
2013-07-23 10:51:00,-298
2013-07-23 11:51:00,-380
2013-07-23 12:51:00,-419
2013-07-23 13:51:00,-401
2013-07-23 14:51:00,-331
2013-07-23 15:51:00,-236
2013-07-23 16:51:00,-140
2013-07-24 09:51:00,-198
2013-07-24 10:51:00,-297
2013-07-24 11:51:00,-508
2013-07-24 12:51:00,-418
2013-07-24 13:51:00,-399
2013-07-24 14:51:00,-330
2013-07-24 15:51:00,-235
2013-07-24 16:51:00,-139
2013-07-25 08:51:00,-144
2013-07-25 09:46:00,-254
2013-07-25 09:51:00,-265
2013-07-25 10:51:00,-396
2013-07-25 11:51:00,-506
2013-07-25 12:51:00,-558
2013-07-25 13:51:00,-533
2013-07-25 14:51:00,-441
2013-07-25 15:51:00,-313
2013-07-25 16:51:00,-185
2013-07-26 08:51:00,-143
2013-07-26 09:51:00,-196
2013-07-26 10:51:00,-294
2013-07-26 11:51:00,-376
2013-07-26 12:51:00,-415
2013-07-26 13:51:00,-261
2013-07-26 14:51:00,-215
2013-07-26 15:51:00,-153
2013-07-26 16:51:00,-137
2013-07-27 09:51:00,-195
2013-07-27 10:51:00,-293
2013-07-27 11:51:00,-374
2013-07-27 12:51:00,-413
2013-07-27 13:51:00,-394
2013-07-27 14:51:00,-326
2013-07-27 15:51:00,-231
2013-07-27 16:51:00,-136
2013-07-28 09:51:00,-260
2013-07-28 10:51:00,-291
2013-07-28 11:51:00,-500
2013-07-28 12:51:00,-552
2013-07-28 13:51:00,-527
2013-07-28 14:51:00,-324
2013-07-28 15:51:00,-230
2013-07-28 16:51:00,-135
2013-07-29 14:51:00,-212
2013-07-29 15:51:00,-150
2013-07-30 11:51:00,-243
2013-07-30 12:51:00,-268
2013-07-30 13:51:00,-389
2013-07-30 14:51:00,-321
2013-07-30 15:51:00,-227
2013-07-31 09:51:00,-190
2013-07-31 10:51:00,-287
2013-07-31 11:51:00,-367
2013-07-31 12:51:00,-406
2013-07-31 13:51:00,-387
2013-07-31 14:51:00,-319
2013-07-31 15:51:00,-225
2013-08-01 09:51:00,-265
2013-08-01 10:51:00,-400
2013-08-01 11:51:00,-512
2013-08-01 12:44:00,-564
2013-08-01 12:51:00,-566
2013-08-01 13:51:00,-540
2013-08-01 14:51:00,-445
2013-08-01 15:51:00,-314
2013-08-01 16:51:00,-183
2013-08-02 12:51:00,-276
2013-08-02 13:51:00,-264
2013-08-02 14:51:00,-217
2013-08-02 15:51:00,-153
2013-08-03 08:51:00,-139
2013-08-03 09:51:00,-261
2013-08-03 10:51:00,-395
2013-08-03 11:51:00,-507
2013-08-03 12:51:00,-560
2013-08-03 13:51:00,-399
2013-08-03 14:51:00,-328
2013-08-03 15:51:00,-230
2013-08-04 10:51:00,-193
2013-08-04 11:51:00,-248
2013-08-04 12:51:00,-416
2013-08-04 13:51:00,-396
2013-08-04 14:51:00,-326
2013-08-04 15:51:00,-150
2013-08-05 10:51:00,-192
2013-08-05 11:51:00,-374
2013-08-05 12:51:00,-413
2013-08-05 13:51:00,-394
2013-08-05 14:51:00,-213
2013-08-05 15:51:00,-149
2013-08-06 10:51:00,-191
2013-08-06 11:51:00,-245
2013-08-06 12:51:00,-411
2013-08-06 13:51:00,-258
2013-08-06 14:51:00,-212
2013-08-06 15:51:00,-148
2013-08-07 09:51:00,-254
2013-08-07 10:51:00,-386
2013-08-07 11:51:00,-496
2013-08-07 12:51:00,-549
2013-08-07 13:51:00,-390
2013-08-07 14:51:00,-319
2013-08-07 15:51:00,-223
2013-08-08 09:51:00,-252
2013-08-08 10:30:00,-338
2013-08-08 10:51:00,-384
2013-08-08 11:51:00,-494
2013-08-08 12:51:00,-545
2013-08-08 13:29:00,-401
2013-08-08 13:51:00,-387
2013-08-08 14:51:00,-317
2013-08-08 15:51:00,-297
2013-08-09 09:51:00,-250
2013-08-09 10:51:00,-381
2013-08-09 11:33:00,-463
2013-08-09 11:51:00,-491
2013-08-09 12:24:00,-528
2013-08-09 12:51:00,-542
2013-08-09 13:34:00,-396
2013-08-09 13:51:00,-385
2013-08-09 14:51:00,-315
2013-08-09 15:51:00,-219
2013-08-10 09:51:00,-185
2013-08-10 10:51:00,-282
2013-08-10 11:51:00,-364
2013-08-10 12:51:00,-402
2013-08-10 13:51:00,-382
2013-08-10 14:51:00,-313
2013-08-10 15:51:00,-217
2013-08-11 10:51:00,-185
2013-08-11 11:51:00,-361
2013-08-11 12:51:00,-399
2013-08-11 13:51:00,-380
2013-08-11 14:51:00,-310
2013-08-11 15:51:00,-215
2013-08-12 09:51:00,-244
2013-08-12 10:51:00,-374
2013-08-12 11:51:00,-482
2013-08-12 12:51:00,-397
2013-08-12 13:51:00,-377
2013-08-12 14:51:00,-203
2013-08-12 15:51:00,-213
2013-08-13 09:09:00,-157
2013-08-13 09:36:00,-211
2013-08-13 09:46:00,-232
2013-08-13 09:51:00,-242
2013-08-13 10:03:00,-268
2013-08-13 10:41:00,-350
2013-08-13 10:51:00,-372
2013-08-13 11:51:00,-479
2013-08-13 12:51:00,-529
2013-08-13 13:51:00,-502
2013-08-13 14:51:00,-305
2013-08-13 15:51:00,-211
2013-08-14 10:51:00,-181
2013-08-14 11:51:00,-233
2013-08-14 12:51:00,-258
2013-08-14 13:51:00,-245
2013-08-14 14:51:00,-199
2013-08-14 15:51:00,-137
2013-08-15 11:51:00,-232
2013-08-15 12:51:00,-389
2013-08-15 13:51:00,-369
2013-08-15 14:51:00,-300
2013-08-15 15:51:00,-207
2013-08-16 09:51:00,-176
2013-08-16 10:51:00,-271
2013-08-16 11:51:00,-350
2013-08-16 12:51:00,-386
2013-08-16 13:51:00,-491
2013-08-16 14:51:00,-297
2013-08-16 15:51:00,-204
2013-08-17 09:51:00,-175
2013-08-17 10:51:00,-269
2013-08-17 11:51:00,-347
2013-08-17 12:51:00,-252
2013-08-17 13:51:00,-239
2013-08-17 14:51:00,-295
2013-08-17 15:51:00,-202
2013-08-18 09:51:00,-232
2013-08-18 10:51:00,-359
2013-08-18 11:51:00,-463
2013-08-18 12:51:00,-511
2013-08-18 13:51:00,-483
2013-08-18 14:51:00,-392
2013-08-18 15:51:00,-268
2013-08-18 16:51:00,-147
2013-08-19 09:51:00,-171
2013-08-19 10:51:00,-265
2013-08-19 11:51:00,-343
2013-08-19 12:51:00,-378
2013-08-19 13:51:00,-479
2013-08-19 14:51:00,-388
2013-08-19 15:51:00,-197
2013-08-20 13:51:00,-233
2013-08-20 14:51:00,-286
2013-08-20 15:51:00,-195
2013-08-21 10:51:00,-172
2013-08-21 11:51:00,-222
2013-08-21 12:51:00,-245
2013-08-21 13:51:00,-351
2013-08-21 14:51:00,-187
2013-08-22 09:20:00,-163
2013-08-22 09:36:00,-194
2013-08-22 09:51:00,-224
2013-08-22 10:05:00,-253
2013-08-22 10:36:00,-317
2013-08-22 10:46:00,-338
2013-08-22 10:51:00,-348
2013-08-22 11:51:00,-449
2013-08-22 12:51:00,-369
2013-08-22 13:51:00,-467
2013-08-22 14:10:00,-444
2013-08-22 14:51:00,-376
2013-08-22 15:01:00,-357
2013-08-22 15:51:00,-190
2013-08-23 09:51:00,-165
2013-08-23 10:51:00,-257
2013-08-23 11:51:00,-332
2013-08-23 12:51:00,-366
2013-08-23 13:51:00,-345
2013-08-23 14:51:00,-278
2013-08-23 15:51:00,-187
2013-08-24 13:51:00,-225
2013-08-24 14:51:00,-181
2013-08-25 09:51:00,-162
2013-08-25 10:51:00,-253
2013-08-25 11:51:00,-327
2013-08-25 12:51:00,-360
2013-08-25 13:51:00,-223
2013-08-25 14:51:00,-179
2013-08-26 09:51:00,-161
2013-08-26 10:51:00,-251
2013-08-26 11:51:00,-324
2013-08-26 12:51:00,-357
2013-08-26 13:51:00,-335
2013-08-26 14:51:00,-268
2013-08-26 15:51:00,-180
2013-08-27 09:35:00,-182
2013-08-27 09:51:00,-214
2013-08-27 10:51:00,-248
2013-08-27 11:51:00,-322
2013-08-27 12:51:00,-233
2013-08-27 13:51:00,-219
2013-08-27 14:51:00,-175
2013-08-28 10:51:00,-162
2013-08-28 11:51:00,-319
2013-08-28 12:51:00,-350
2013-08-28 13:36:00,-455
2013-08-28 13:51:00,-441
2013-08-28 14:51:00,-262
2013-08-28 15:51:00,-234
2013-08-29 09:13:00,-139
2013-08-29 09:51:00,-209
2013-08-29 10:51:00,-328
2013-08-29 11:46:00,-205
2013-08-29 11:51:00,-208
2013-08-29 12:51:00,-228
2013-08-29 13:51:00,-214
2013-08-29 14:51:00,-170
2013-08-29 15:51:00,-172
2013-08-30 09:51:00,-207
2013-08-30 10:51:00,-325
2013-08-30 11:51:00,-313
2013-08-30 12:51:00,-344
2013-08-30 13:51:00,-322
2013-08-30 14:51:00,-256
2013-08-31 09:51:00,-205
2013-08-31 10:51:00,-322
2013-08-31 11:51:00,-416
2013-08-31 12:24:00,-333
2013-08-31 12:51:00,-340
2013-08-31 13:51:00,-318
2013-08-31 14:51:00,-253
2013-08-31 15:51:00,-166
2013-09-01 09:51:00,-215
2013-09-01 10:01:00,-236
2013-09-01 10:51:00,-338
2013-09-01 11:51:00,-326
2013-09-01 11:56:00,-331
2013-09-01 12:39:00,-356
2013-09-01 12:51:00,-358
2013-09-01 13:51:00,-334
2013-09-01 14:51:00,-265
2013-09-01 15:24:00,-216
2013-09-01 15:38:00,-194
2013-09-01 15:51:00,-174
2013-09-02 09:51:00,-213
2013-09-02 09:58:00,-227
2013-09-02 10:51:00,-335
2013-09-02 11:36:00,-308
2013-09-02 11:51:00,-323
2013-09-02 12:09:00,-338
2013-09-02 12:48:00,-475
2013-09-02 12:51:00,-475
2013-09-02 13:06:00,-474
2013-09-02 13:38:00,-456
2013-09-02 13:51:00,-443
2013-09-02 14:51:00,-351
2013-09-02 15:51:00,-230
2013-09-03 09:34:00,-177
2013-09-03 09:48:00,-205
2013-09-03 09:51:00,-157
2013-09-03 10:51:00,-332
2013-09-03 11:51:00,-320
2013-09-03 12:27:00,-345
2013-09-03 12:51:00,-351
2013-09-03 13:51:00,-327
2013-09-03 14:51:00,-258
2013-09-03 15:51:00,-168
2013-09-05 09:51:00,-153
2013-09-05 10:51:00,-242
2013-09-05 11:51:00,-314
2013-09-05 12:51:00,-343
2013-09-05 13:51:00,-319
2013-09-05 14:51:00,-251
2013-09-05 15:51:00,-162
2013-09-06 09:51:00,-151
2013-09-06 10:51:00,-240
2013-09-06 11:51:00,-311
2013-09-06 12:51:00,-339
2013-09-06 13:51:00,-207
2013-09-06 14:51:00,-163
2013-09-07 10:51:00,-156
2013-09-07 11:51:00,-202
2013-09-07 12:51:00,-221
2013-09-07 13:51:00,-205
2013-09-07 14:51:00,-244
2013-09-07 15:51:00,-157
2013-09-08 10:51:00,-154
2013-09-08 11:51:00,-200
2013-09-08 12:51:00,-332
2013-09-08 13:51:00,-307
2013-09-08 14:51:00,-158
2013-09-09 09:51:00,-146
2013-09-09 10:51:00,-232
2013-09-09 11:51:00,-301
2013-09-09 12:51:00,-328
2013-09-09 13:51:00,-304
2013-09-09 14:51:00,-236
2013-09-09 15:51:00,-151
2013-09-10 09:51:00,-194
2013-09-10 10:51:00,-229
2013-09-10 11:51:00,-399
2013-09-10 12:26:00,-319
2013-09-10 12:51:00,-435
2013-09-10 13:13:00,-431
2013-09-10 13:51:00,-300
2013-09-10 14:51:00,-233
2013-09-10 15:51:00,-148
2013-09-11 09:51:00,-143
2013-09-11 10:51:00,-227
2013-09-12 09:51:00,-141
2013-09-12 10:51:00,-224
2013-09-12 11:51:00,-291
2013-09-12 12:51:00,-317
2013-09-12 13:23:00,-415
2013-09-12 13:28:00,-412
2013-09-12 13:47:00,-396
2013-09-12 13:51:00,-391
2013-09-12 14:05:00,-375
2013-09-12 14:51:00,-303
2013-09-12 15:51:00,-191
2013-09-13 09:51:00,-139
2013-09-13 10:51:00,-222
2013-09-13 11:51:00,-288
2013-09-13 12:51:00,-313
2013-09-13 13:51:00,-288
2013-09-13 14:51:00,-222
2013-09-13 15:51:00,-139
2013-09-14 11:51:00,-187
2013-09-14 12:51:00,-309
2013-09-14 13:51:00,-284
2013-09-14 14:51:00,-218
2013-09-14 15:51:00,-136
2013-09-15 10:51:00,-216
2013-09-15 11:51:00,-281
2013-09-15 12:51:00,-305
2013-09-15 13:51:00,-280
2013-09-15 14:51:00,-215
2013-09-16 09:51:00,-179
2013-09-16 10:51:00,-214
2013-09-16 11:51:00,-277
2013-09-16 12:51:00,-301
2013-09-16 13:51:00,-276
2013-09-16 14:51:00,-211
2013-09-21 10:51:00,-200
2013-09-21 11:51:00,-349
2013-09-21 12:41:00,-377
2013-09-21 12:51:00,-378
2013-09-21 13:19:00,-275
2013-09-21 13:27:00,-272
2013-09-21 13:51:00,-256
2013-09-21 14:51:00,-193
2013-09-22 11:51:00,-169
2013-09-22 12:51:00,-183
2013-09-22 13:51:00,-166
2013-09-25 10:51:00,-190
2013-09-25 11:51:00,-246
2013-09-25 12:51:00,-266
2013-09-25 13:51:00,-240
2013-09-25 14:51:00,-179
2013-09-26 09:51:00,-154
2013-09-26 10:32:00,-165
2013-09-26 10:51:00,-187
2013-09-26 11:51:00,-243
2013-09-26 12:51:00,-262
2013-09-26 13:51:00,-236
2013-09-26 14:51:00,-176
2013-09-27 10:51:00,-184
2013-09-27 11:51:00,-158
2013-09-27 12:51:00,-170
2013-09-27 13:51:00,-312
2013-09-27 14:51:00,-232
2013-09-27 15:51:00,-136
2013-09-28 12:51:00,-167
2013-09-28 13:51:00,-150
2013-09-29 10:51:00,-179
2013-09-29 11:51:00,-233
2013-09-29 12:51:00,-165
2013-09-29 13:51:00,-148
2013-09-30 11:51:00,-151
2013-09-30 12:51:00,-162
2013-09-30 13:51:00,-145
2013-10-03 10:51:00,-178
2013-10-03 11:51:00,-232
2013-10-03 12:51:00,-249
2013-10-03 13:51:00,-298
2013-10-03 14:51:00,-217
2013-10-04 10:51:00,-175
2013-10-04 11:51:00,-228
2013-10-04 12:51:00,-245
2013-10-04 13:51:00,-218
2013-10-04 14:51:00,-158
2013-10-05 09:51:00,-139
2013-10-05 10:10:00,-169
2013-10-05 10:51:00,-231
2013-10-05 11:51:00,-301
2013-10-05 12:38:00,-323
2013-10-05 12:51:00,-323
2013-10-05 13:51:00,-141
2013-10-06 09:51:00,-137
2013-10-06 10:24:00,-187
2013-10-06 10:51:00,-227
2013-10-06 11:51:00,-296
2013-10-06 12:43:00,-318
2013-10-06 12:51:00,-317
2013-10-06 13:51:00,-282
2013-10-06 14:51:00,-204
2013-10-07 10:51:00,-223
2013-10-07 11:42:00,-284
2013-10-07 11:51:00,-292
2013-10-07 12:07:00,-303
2013-10-07 12:51:00,-312
2013-10-07 13:18:00,-303
2013-10-07 13:51:00,-206
2013-10-07 14:51:00,-149
2013-10-08 10:51:00,-164
2013-10-08 11:51:00,-214
2013-10-08 12:51:00,-229
2013-10-08 13:51:00,-202
2013-10-08 14:51:00,-145
2013-10-09 10:51:00,-216
2013-10-09 11:51:00,-282
2013-10-09 12:46:00,-302
2013-10-09 12:51:00,-302
2013-10-09 13:38:00,-207
2013-10-09 13:51:00,-199
2013-10-09 14:51:00,-191
2013-10-10 10:51:00,-212
2013-10-10 11:51:00,-277
2013-10-10 12:51:00,-296
2013-10-10 13:51:00,-261
2013-10-10 14:51:00,-187
2013-10-11 10:51:00,-208
2013-10-11 11:51:00,-273
2013-10-11 12:46:00,-292
2013-10-11 12:51:00,-291
2013-10-11 13:51:00,-257
2013-10-11 14:22:00,-222
2013-10-11 14:48:00,-139
2013-10-11 14:51:00,-136
2013-10-12 10:51:00,-152
2013-10-12 11:51:00,-200
2013-10-12 12:51:00,-213
2013-10-12 13:51:00,-187
2013-10-13 10:51:00,-150
2013-10-13 11:51:00,-196
2013-10-13 12:48:00,-210
2013-10-13 12:51:00,-209
2013-10-13 13:51:00,-184
2013-10-14 12:51:00,-206
2013-10-14 13:51:00,-180
2013-10-16 10:51:00,-190
2013-10-16 11:37:00,-239
2013-10-16 11:51:00,-250
2013-10-16 12:51:00,-198
2013-10-16 13:51:00,-233
2013-10-16 14:51:00,-163
2013-10-17 10:51:00,-186
2013-10-17 11:51:00,-183
2013-10-17 12:51:00,-261
2013-10-17 13:39:00,-178
2013-10-19 11:51:00,-176
2013-10-19 12:51:00,-252
2013-10-19 13:51:00,-219
2013-10-19 14:51:00,-152
2013-10-22 11:51:00,-166
2013-10-22 12:51:00,-177
2013-10-22 13:51:00,-154
2013-10-22 14:51:00,-142
2013-10-23 10:51:00,-165
2013-10-23 11:51:00,-163
2013-10-23 12:51:00,-174
2013-10-23 13:51:00,-151
2013-10-23 14:51:00,-138
2013-10-25 11:51:00,-157
2013-10-25 12:51:00,-167
2013-10-25 13:51:00,-145
2013-10-27 13:51:00,-139
2013-10-30 10:51:00,-143
2013-10-30 11:51:00,-192
2013-10-30 12:51:00,-204
2013-10-30 13:10:00,-199
2013-10-30 13:51:00,-175
2013-10-31 10:51:00,-140
2013-10-31 11:51:00,-188
2013-10-31 12:10:00,-196
2013-10-31 12:51:00,-200
2013-10-31 13:51:00,-172
2013-11-01 11:51:00,-179
2013-11-01 12:51:00,-191
2013-11-02 12:51:00,-140
2013-11-03 11:51:00,-137
2013-11-05 11:51:00,-177
2013-11-05 12:51:00,-151
2013-11-07 10:51:00,-159
2013-11-07 11:51:00,-170
2013-11-07 12:51:00,-145
2013-11-09 11:51:00,-164
2013-11-09 12:51:00,-140
2013-11-11 11:51:00,-158
2013-11-12 10:51:00,-144
2013-11-12 11:51:00,-155
2013-11-15 10:51:00,-136
2013-11-15 11:51:00,-147
2013-11-17 11:51:00,-142
2013-11-17 12:11:00,-138
2014-01-27 11:51:00,-137
2014-01-31 11:51:00,-147
2014-02-03 11:46:00,-138
2014-02-03 11:51:00,-139
2014-02-03 12:22:00,-140
2014-02-05 11:51:00,-145
2014-02-05 12:00:00,-146
2014-02-05 12:51:00,-139
2014-02-13 10:51:00,-142
2014-02-13 11:01:00,-148
2014-02-13 11:22:00,-160
2014-02-13 11:43:00,-167
2014-02-13 11:51:00,-169
2014-02-13 12:07:00,-171
2014-02-13 12:16:00,-171
2014-02-13 12:51:00,-163
2014-02-13 13:22:00,-146
2014-02-13 13:38:00,-135
2014-02-15 10:51:00,-148
2014-02-15 10:55:00,-151
2014-02-15 11:02:00,-155
2014-02-15 11:51:00,-176
2014-02-15 11:55:00,-177
2014-02-15 12:51:00,-169
2014-02-15 13:12:00,-159
2014-02-18 10:51:00,-157
2014-02-18 11:51:00,-187
2014-02-18 12:51:00,-180
2014-02-18 13:47:00,-143
2014-02-18 13:51:00,-139
2014-02-19 10:27:00,-141
2014-02-19 10:42:00,-154
2014-02-19 10:51:00,-161
2014-02-19 11:19:00,-179
2014-02-19 11:51:00,-190
2014-02-19 12:27:00,-191
2014-02-19 12:51:00,-183
2014-02-19 13:49:00,-144
2014-02-19 13:51:00,-142
2014-02-20 11:51:00,-145
2014-02-20 12:51:00,-139
2014-02-21 10:45:00,-163
2014-02-21 10:51:00,-167
2014-02-21 11:51:00,-198
2014-02-21 12:51:00,-190
2014-02-21 13:51:00,-148
2014-02-23 11:51:00,-153
2014-02-23 12:51:00,-147
2014-02-25 10:51:00,-135
2014-02-25 11:51:00,-159
2014-02-25 12:51:00,-153
2014-02-26 10:14:00,-151
2014-02-26 10:45:00,-180
2014-02-26 10:51:00,-185
2014-02-26 11:15:00,-203
2014-02-26 11:51:00,-162
2014-02-26 12:51:00,-156
2014-02-26 13:09:00,-199
2014-02-27 10:51:00,-189
2014-02-27 11:51:00,-222
2014-03-01 10:51:00,-142
2014-03-01 11:51:00,-166
2014-03-01 12:51:00,-159
2014-03-02 10:51:00,-194
2014-03-02 11:51:00,-227
2014-03-02 12:51:00,-218
2014-03-02 13:51:00,-171
2014-03-03 09:51:00,-137
2014-03-03 10:51:00,-198
2014-03-03 11:51:00,-231
2014-03-03 12:51:00,-222
2014-03-03 13:51:00,-174
2014-03-04 09:51:00,-140
2014-03-04 10:51:00,-202
2014-03-04 11:51:00,-235
2014-03-04 12:51:00,-226
2014-03-05 10:51:00,-206
2014-03-05 11:51:00,-178
2014-03-05 12:51:00,-171
2014-03-06 10:51:00,-156
2014-03-06 11:51:00,-181
2014-03-06 12:51:00,-174
2014-03-07 09:51:00,-150
2014-03-07 10:51:00,-214
2014-03-07 11:51:00,-248
2014-03-07 12:51:00,-237
2014-03-07 13:42:00,-197
2014-03-07 13:51:00,-187
2014-03-07 14:00:00,-177
2014-03-08 11:51:00,-188
2014-03-08 12:51:00,-180
2014-03-08 13:51:00,-142
2014-03-10 10:51:00,-160
2014-03-10 11:51:00,-226
2014-03-10 12:51:00,-261
2014-03-10 13:51:00,-250
2014-03-10 14:51:00,-147
2014-03-11 11:51:00,-172
2014-03-11 12:51:00,-198
2014-03-11 13:51:00,-189
2014-03-11 14:51:00,-149
2014-03-12 10:51:00,-167
2014-03-12 11:51:00,-235
2014-03-12 12:51:00,-270
2014-03-12 13:51:00,-258
2014-03-12 14:51:00,-204
2014-03-13 11:51:00,-178
2014-03-13 12:51:00,-204
2014-03-13 13:51:00,-195
2014-03-14 10:51:00,-174
